date,code,weight
2020-09-24,1879,0.2015401800575533
2020-09-24,6345,0.2592007634321899
2020-09-24,6420,0.3183112761597585
2020-09-24,9621,0.10835632753608179
2020-09-24,9739,0.11259145281441645
2020-09-25,6501,1.0
2020-09-28,1879,0.20418125980621799
2020-09-28,6345,0.26172842260244944
2020-09-28,6420,0.313397431607439
2020-09-28,9621,0.10607446405068374
2020-09-28,9739,0.1146184219332099
2020-09-29,1879,0.20451938929109023
2020-09-29,6345,0.2625439036628199
2020-09-29,6420,0.31475521467995127
2020-09-29,9621,0.10636155114328721
2020-09-29,9739,0.11181994122285141
2020-09-30,1879,0.20404674312919283
2020-09-30,6345,0.26306715718098533
2020-09-30,6420,0.3159561422491524
2020-09-30,9621,0.10606650797085768
2020-09-30,9739,0.11086344946981173
2020-10-01,6501,1.0
2020-10-05,6501,1.0
2020-10-06,1879,0.20675429094847955
2020-10-06,6345,0.26222947578094896
2020-10-06,6420,0.31721758979913783
2020-10-06,9621,0.10076913570374463
2020-10-06,9739,0.11302950776768902
2020-10-07,1879,0.20787125884472832
2020-10-07,6345,0.2656714668698085
2020-10-07,6420,0.3099244077877558
2020-10-07,9621,0.10215569651777735
2020-10-07,9739,0.11437716997992997
2020-10-08,1879,0.20302804113144907
2020-10-08,2751,0.10519787732608446
2020-10-08,6345,0.2684981970640553
2020-10-08,6420,0.30851929011486057
2020-10-08,9739,0.11475659436355061
2020-10-09,1879,0.20381603292956119
2020-10-09,2751,0.10373253191982432
2020-10-09,6345,0.2674202602141599
2020-10-09,6420,0.3096600000735692
2020-10-09,9739,0.11537117486288545
2020-10-12,1879,0.2049293915797809
2020-10-12,6345,0.26098719809951165
2020-10-12,6420,0.3154942589415336
2020-10-12,9621,0.10153168213746279
2020-10-12,9739,0.11705746924171102
2020-10-13,6501,1.0
2020-10-14,6501,1.0
2020-10-15,6501,1.0
2020-10-16,6501,1.0
2020-10-19,6501,1.0
2020-10-20,6501,1.0
2020-10-21,6501,1.0
2020-10-22,6501,1.0
2020-10-23,6501,1.0
2020-10-26,1879,0.20459672818946323
2020-10-26,2751,0.10188616749167326
2020-10-26,6345,0.2611228677106527
2020-10-26,6420,0.3191579412251808
2020-10-26,9739,0.11323629538303001
2020-10-27,1879,0.2013827753487327
2020-10-27,2751,0.10213162518463403
2020-10-27,6345,0.25842133761598335
2020-10-27,6420,0.3230846867022981
2020-10-27,9739,0.11497957514835183
2020-10-28,1879,0.20293920293920295
2020-10-28,2751,0.10208743542076876
2020-10-28,6345,0.2572425905759239
2020-10-28,6420,0.32201798868465537
2020-10-28,9739,0.11571278237944904
2020-10-29,6501,0.6910920986411676
2020-10-29,7270,0.3089079013588324
2020-10-30,7270,1.0
2020-11-02,6501,0.6980743486767583
2020-11-02,7270,0.3019256513232417
2020-11-04,6501,0.6905293044007301
2020-11-04,7270,0.30947069559926993
2020-11-05,6501,1.0
2020-11-06,6501,1.0
2020-11-09,6501,1.0
2020-11-10,6501,1.0
2020-11-11,1879,0.17389261664116804
2020-11-11,6345,0.22492802158750044
2020-11-11,6420,0.28941345122935513
2020-11-11,8074,0.21618520437050512
2020-11-11,9739,0.09558070617147126
2020-11-12,1879,0.16940251433936246
2020-11-12,6345,0.2191201279173818
2020-11-12,6420,0.3045988645865423
2020-11-12,8074,0.2129795068139477
2020-11-12,9739,0.09389898634276578
2020-11-13,1879,0.17099540276438638
2020-11-13,6345,0.22621663528295213
2020-11-13,6420,0.28978905912329117
2020-11-13,8074,0.2162635143916748
2020-11-13,9739,0.09673538843769552
2020-11-16,1879,0.16845358744600258
2020-11-16,6345,0.2229844787052238
2020-11-16,6420,0.297836434840828
2020-11-16,8074,0.21520395965747374
2020-11-16,9739,0.09552153935047188
2020-11-17,1879,0.17022405481611738
2020-11-17,6345,0.21993147985325773
2020-11-17,6420,0.29704089985750237
2020-11-17,8074,0.21658126913864717
2020-11-17,9739,0.09622229633447534
2020-11-18,1879,0.1716268616167354
2020-11-18,6345,0.217083652350021
2020-11-18,6420,0.2963366593395737
2020-11-18,8074,0.21982513769171874
2020-11-18,9739,0.09512768900195115
2020-11-19,1879,0.1690617415424241
2020-11-19,6345,0.22407313388478875
2020-11-19,6420,0.2964702313140819
2020-11-19,8074,0.21505213234929912
2020-11-19,9739,0.09534276090940612
2020-11-20,1879,0.16412585937571647
2020-11-20,6345,0.22903642927670292
2020-11-20,6420,0.2991590422068493
2020-11-20,8074,0.21412478945486005
2020-11-20,9739,0.09355387968587124
2020-11-24,1879,0.16582538621032927
2020-11-24,6345,0.22296833060031696
2020-11-24,6420,0.30018596725876934
2020-11-24,8074,0.2160182241806295
2020-11-24,9739,0.09500209174995496
2020-11-25,1879,0.1670816220211052
2020-11-25,6345,0.22212226947261296
2020-11-25,6420,0.2944093095385212
2020-11-25,8074,0.2205775451604696
2020-11-25,9739,0.09580925380729109
2020-11-26,1879,0.1647516616610181
2020-11-26,6345,0.222817185141643
2020-11-26,6420,0.29623642581383886
2020-11-26,8074,0.2215405151378773
2020-11-26,9739,0.09465421224562273
2020-11-27,1879,0.1625162319481062
2020-11-27,6345,0.22246168654859597
2020-11-27,6420,0.29722702328017025
2020-11-27,8074,0.22394185859967855
2020-11-27,9739,0.09385319962344907
2020-11-30,1879,0.15644187420700742
2020-11-30,6345,0.22306674785310854
2020-11-30,6420,0.29651848141360393
2020-11-30,8074,0.22989660726658648
2020-11-30,9739,0.09407628925969364
2020-12-01,1879,0.15803076624742074
2020-12-01,6345,0.22340525456236726
2020-12-01,6420,0.2938458415268591
2020-12-01,8074,0.22977726739729182
2020-12-01,9739,0.09494087026606107
2020-12-02,1879,0.15250645374317104
2020-12-02,6345,0.2227561985951852
2020-12-02,6420,0.29839707030077445
2020-12-02,8074,0.2293750375217626
2020-12-02,9739,0.09696523983910668
2020-12-03,1879,0.150714881358502
2020-12-03,6345,0.22310059889318476
2020-12-03,6420,0.2994344628913653
2020-12-03,8074,0.2296080661056781
2020-12-03,9739,0.09714199075126981
2020-12-04,1879,0.15482748274827482
2020-12-04,6345,0.2240804080408041
2020-12-04,6420,0.2965976597659766
2020-12-04,8074,0.22891689168916893
2020-12-04,9739,0.09557755775577557
2020-12-07,1879,0.15675211064291125
2020-12-07,6345,0.2236757381634786
2020-12-07,6420,0.29209680655759307
2020-12-07,8074,0.23162415432026667
2020-12-07,9739,0.09585119031575039
2020-12-08,1879,0.15847318950423261
2020-12-08,6345,0.22219878310816715
2020-12-08,6420,0.2932564664330122
2020-12-08,8074,0.23132697865466853
2020-12-08,9739,0.09474458229991954
2020-12-09,1879,0.15331308258137527
2020-12-09,6345,0.22336281604574287
2020-12-09,6420,0.2943982846421871
2020-12-09,8074,0.23308019893385748
2020-12-09,9739,0.09584561779683731
2020-12-10,1879,0.1540653640998438
2020-12-10,6345,0.2200984292576548
2020-12-10,6420,0.2926266466271771
2020-12-10,8074,0.23849644888456664
2020-12-10,9739,0.09471311113075767
2020-12-11,1879,0.15365127898735365
2020-12-11,6345,0.21896837530239396
2020-12-11,6420,0.2966331031331822
2020-12-11,8074,0.23736095735146817
2020-12-11,9739,0.09338628522560201
2020-12-14,1879,0.15269869955930648
2020-12-14,6345,0.2184050227949971
2020-12-14,6420,0.2961828980497776
2020-12-14,8074,0.23903310611443995
2020-12-14,9739,0.09368027348147888
2020-12-15,1879,0.15229301142462248
2020-12-15,6345,0.22079663583832027
2020-12-15,6420,0.29622266986222817
2020-12-15,8074,0.23560600491097028
2020-12-15,9739,0.09508167796385879
2020-12-16,1879,0.15358438067113936
2020-12-16,6345,0.22083949774845657
2020-12-16,6420,0.2946565918309122
2020-12-16,8074,0.2373547379474042
2020-12-16,9739,0.09356479180208771
2020-12-17,1879,0.15345911204221993
2020-12-17,6345,0.22342956876294556
2020-12-17,6420,0.29718109111597735
2020-12-17,8074,0.23157841710843302
2020-12-17,9739,0.09435181097042412
2020-12-18,1879,0.15237315435439383
2020-12-18,6345,0.22508135632726609
2020-12-18,6420,0.2970604143569638
2020-12-18,8074,0.2304244275174143
2020-12-18,9739,0.095060647443962
2020-12-21,1879,0.1520113695863565
2020-12-21,6345,0.22346024384770738
2020-12-21,6420,0.2997382003141596
2020-12-21,8074,0.22863041364350362
2020-12-21,9739,0.09615977260827287
2020-12-22,1879,0.15167322333314356
2020-12-22,6345,0.22353388842780825
2020-12-22,6420,0.29850460065257056
2020-12-22,8074,0.2313779186653763
2020-12-22,9739,0.09491036892110127
2020-12-23,6501,1.0
2020-12-24,6501,1.0
2020-12-25,6501,1.0
2020-12-28,6501,1.0
2020-12-29,7270,1.0
2020-12-30,6501,1.0
2020-12-31,6501,1.0
2021-01-05,6501,0.7137857744878889
2021-01-05,7270,0.2862142255121111
2021-01-06,7270,1.0
2021-01-07,6501,1.0
2021-01-08,1879,0.15412604221437692
2021-01-08,6345,0.21867047247051755
2021-01-08,6420,0.29569593630286184
2021-01-08,8074,0.2309832494554195
2021-01-08,9621,0.10052429955682415
2021-01-12,1879,0.15477254047100025
2021-01-12,6345,0.2176797817722665
2021-01-12,6420,0.2914358717792946
2021-01-12,8074,0.23617910874459494
2021-01-12,9621,0.09993269723284375
2021-01-13,1879,0.15780080239709451
2021-01-13,6345,0.21706890458839287
2021-01-13,6420,0.2886521094847375
2021-01-13,8074,0.23586079509177676
2021-01-13,9621,0.10061738843799835
2021-01-14,1879,0.15904028188360358
2021-01-14,6345,0.21826868523992954
2021-01-14,6420,0.28991907790617816
2021-01-14,8074,0.23197766430768313
2021-01-14,9621,0.10079429066260563
2021-01-15,1879,0.1563586568230531
2021-01-15,6345,0.22185937127887592
2021-01-15,6420,0.29329899976184803
2021-01-15,8074,0.23023338890211956
2021-01-15,9621,0.09824958323410336
2021-01-18,1879,0.15749230442469406
2021-01-18,6345,0.22009195801162487
2021-01-18,6420,0.29407418265361984
2021-01-18,8074,0.23066982167803926
2021-01-18,9621,0.09767173323202197
2021-01-19,7270,1.0
2021-01-20,7270,1.0
2021-01-21,1879,0.1565450643776824
2021-01-21,6345,0.21880662851692895
2021-01-21,6420,0.3008822126847878
2021-01-21,8074,0.22257093466857417
2021-01-21,9621,0.10119515975202671
2021-01-22,1879,0.15448733463597777
2021-01-22,6345,0.21715889704189517
2021-01-22,6420,0.3041576396554879
2021-01-22,8074,0.22281123265190467
2021-01-22,9621,0.10138489601473444
2021-01-25,1879,0.15558504192719694
2021-01-25,6345,0.22240196791236488
2021-01-25,6420,0.29145460714458826
2021-01-25,8074,0.22482550530754689
2021-01-25,9621,0.10573287770830304
2021-01-26,7270,1.0
2021-01-27,7270,1.0
2021-01-28,1879,0.159057533725334
2021-01-28,6345,0.2194212738633864
2021-01-28,6420,0.2889498623637758
2021-01-28,8074,0.22818777980582294
2021-01-28,9621,0.10438355024168089
2021-01-29,1879,0.15844847597825013
2021-01-29,6345,0.21946632996128088
2021-01-29,6420,0.2895356404850237
2021-01-29,8074,0.22778899129344654
2021-01-29,9621,0.10476056228199876
2021-02-01,7270,1.0
2021-02-02,7270,1.0
2021-02-03,7270,1.0
2021-02-04,1879,0.15738702654590506
2021-02-04,6345,0.22362549465353204
2021-02-04,6420,0.2902939655276104
2021-02-04,8074,0.22246779489770144
2021-02-04,9621,0.10622571837525109
2021-02-05,1879,0.15792504956999343
2021-02-05,6345,0.22403537242738483
2021-02-05,6420,0.28958775163708467
2021-02-05,8074,0.2222715505733921
2021-02-05,9621,0.10618027579214499
2021-02-08,1879,0.14558847007140144
2021-02-08,6345,0.20514013289365754
2021-02-08,6379,0.1768327929138063
2021-02-08,6420,0.2681600229013097
2021-02-08,8074,0.20427858121982503
2021-02-09,1879,0.14799542491259474
2021-02-09,6345,0.2017310703054655
2021-02-09,6379,0.17429406563573976
2021-02-09,6420,0.26998693991006656
2021-02-09,8074,0.20599249923613347
2021-02-10,1879,0.14737511343444168
2021-02-10,6345,0.20270395105066105
2021-02-10,6379,0.17513462698408386
2021-02-10,6420,0.27188945100447215
2021-02-10,8074,0.20289685752634123
2021-02-12,1879,0.1469090450870979
2021-02-12,6345,0.2021975132105553
2021-02-12,6379,0.17479571235642338
2021-02-12,6420,0.27533563987300336
2021-02-12,8074,0.20076208947292007
2021-02-15,1879,0.1467980570599073
2021-02-15,6345,0.20560828541119983
2021-02-15,6379,0.17722070236167717
2021-02-15,6420,0.266107420021216
2021-02-15,8074,0.20426553514599965
2021-02-16,1879,0.1472720805899173
2021-02-16,6345,0.20471228088846072
2021-02-16,6379,0.1794621177538109
2021-02-16,6420,0.26233171925717025
2021-02-16,8074,0.20622180151064087
2021-02-17,1879,0.14636856421926733
2021-02-17,6345,0.2062909818196139
2021-02-17,6379,0.18086713381135494
2021-02-17,6420,0.2619432731446189
2021-02-17,8074,0.20453004700514496
2021-02-18,1879,0.14813296877894866
2021-02-18,6345,0.20407653396363065
2021-02-18,6379,0.18185799221859789
2021-02-18,6420,0.25922848464773157
2021-02-18,8074,0.20670402039109126
2021-02-19,7270,1.0
2021-02-22,1879,0.1471749059259472
2021-02-22,6345,0.20243874414730129
2021-02-22,6379,0.18375894062562836
2021-02-22,6420,0.2620946198259271
2021-02-22,8074,0.20453278947519604
2021-02-24,7270,1.0
2021-02-25,7270,1.0
2021-02-26,7270,1.0
2021-03-01,7270,1.0
2021-03-02,7270,1.0
2021-03-03,7270,1.0
2021-03-04,7270,1.0
2021-03-05,7270,1.0
2021-03-08,1879,0.14869242607608785
2021-03-08,6345,0.2002017974712963
2021-03-08,6379,0.19067593650181816
2021-03-08,6420,0.25829226055681365
2021-03-08,8074,0.20213757939398405
2021-03-09,1879,0.1502537698306224
2021-03-09,6345,0.1997254710346522
2021-03-09,6379,0.1883291297262336
2021-03-09,6420,0.25894972900149976
2021-03-09,8074,0.20274190040699203
2021-03-10,1879,0.14998830695902982
2021-03-10,6345,0.19948884706616035
2021-03-10,6379,0.1866988874906734
2021-03-10,6420,0.2613979308885597
2021-03-10,8074,0.20242602759557668
2021-03-11,1879,0.1491554744667655
2021-03-11,6345,0.20189903518555086
2021-03-11,6379,0.18816523942361446
2021-03-11,6420,0.26113402549290643
2021-03-11,8074,0.19964622543116275
2021-03-12,1879,0.15171189828837858
2021-03-12,6345,0.19968824236249164
2021-03-12,6379,0.18671956763701
2021-03-12,6420,0.2605695806499842
2021-03-12,8074,0.20131071106213558
2021-03-15,1879,0.15272192087983968
2021-03-15,6345,0.1973014997519353
2021-03-15,6379,0.18706848525331699
2021-03-15,6420,0.26298736394553107
2021-03-15,8074,0.1999207301693769
2021-03-16,1879,0.15613513232208692
2021-03-16,6345,0.19668907185546736
2021-03-16,6379,0.1869408974127211
2021-03-16,6420,0.26140117339644037
2021-03-16,8074,0.19883372501328425
2021-03-17,1879,0.1553877487243867
2021-03-17,6345,0.19472297504808805
2021-03-17,6379,0.18693459484797706
2021-03-17,6420,0.2636438088977731
2021-03-17,8074,0.19931087248177504
2021-03-18,1879,0.15695012188512095
2021-03-18,6345,0.193195259162744
2021-03-18,6379,0.18353255921374084
2021-03-18,6420,0.2660059327215492
2021-03-18,8074,0.20031612701684498
2021-03-19,1879,0.15659872580761783
2021-03-19,6345,0.19188940931354828
2021-03-19,6379,0.18379113742692407
2021-03-19,6420,0.2668037802647471
2021-03-19,8074,0.20091694718716274
2021-03-22,1879,0.15713636762115765
2021-03-22,6345,0.19076537267121996
2021-03-22,6379,0.18361399565923103
2021-03-22,6420,0.26671820333606955
2021-03-22,8074,0.20176606071232178
2021-03-23,1879,0.15765408457324775
2021-03-23,6345,0.19053685557166933
2021-03-23,6379,0.18228411333766
2021-03-23,6420,0.2666757473539144
2021-03-23,8074,0.20284919916350846
2021-03-24,1879,0.15711710162528447
2021-03-24,6345,0.1895824880904721
2021-03-24,6379,0.18105437945515757
2021-03-24,6420,0.27035501543603785
2021-03-24,8074,0.20189101539304802
2021-03-25,1879,0.15415990807386365
2021-03-25,6345,0.19021810199238215
2021-03-25,6379,0.18431691145988388
2021-03-25,6420,0.26675551375970663
2021-03-25,8074,0.2045495647141637
2021-03-26,1879,0.15357255683736942
2021-03-26,6345,0.18960314607231174
2021-03-26,6379,0.181746135494624
2021-03-26,6420,0.27012593004128677
2021-03-26,8074,0.2049522315544081
2021-03-29,1879,0.15175696372423272
2021-03-29,6345,0.1888120403292582
2021-03-29,6379,0.18468278321670753
2021-03-29,6420,0.27048257648325835
2021-03-29,8074,0.20426563624654318
2021-03-30,1879,0.15134597533483624
2021-03-30,6345,0.1906617159527914
2021-03-30,6379,0.18374220925606682
2021-03-30,6420,0.27066702028908635
2021-03-30,8074,0.2035830791672192
2021-03-31,1879,0.15321807680515312
2021-03-31,6345,0.18992743755403513
2021-03-31,6379,0.18104150726591223
2021-03-31,6420,0.27305798090229344
2021-03-31,8074,0.20275499747260609
2021-04-01,6501,1.0
2021-04-02,6501,1.0
2021-04-05,6501,1.0
2021-04-06,6501,1.0
2021-04-07,6501,1.0
2021-04-08,6501,1.0
2021-04-09,6501,1.0
2021-04-12,6501,1.0
2021-04-13,6501,1.0
2021-04-14,1879,0.1513880606716614
2021-04-14,6345,0.18990275238173293
2021-04-14,6379,0.1824784718473656
2021-04-14,6420,0.2687804340392099
2021-04-14,8074,0.20745028106003013
2021-04-15,6501,1.0
2021-04-16,6501,1.0
2021-04-19,6501,1.0
2021-04-20,6501,1.0
2021-04-21,6501,1.0
2021-04-22,6501,1.0
2021-04-23,6501,1.0
2021-04-26,1879,0.15243294744810132
2021-04-26,6345,0.19455688470497462
2021-04-26,6379,0.18633259000984928
2021-04-26,6420,0.259252331532016
2021-04-26,8074,0.2074252463050588
2021-04-27,1879,0.16877510799935513
2021-04-27,6379,0.20887223339047237
2021-04-27,6420,0.29221845316628114
2021-04-27,8074,0.23008057590882322
2021-04-27,9739,0.10005362953506812
2021-04-28,6501,1.0
2021-04-30,6501,1.0
2021-05-06,7270,1.0
2021-05-07,1879,0.1702199606040709
2021-05-07,6379,0.20699606040709126
2021-05-07,6420,0.29303020354563364
2021-05-07,8074,0.2314806303348654
2021-05-07,9739,0.0982731451083388
2021-05-10,1879,0.16806012843525922
2021-05-10,6379,0.20659710556712774
2021-05-10,6420,0.29477395842332443
2021-05-10,8074,0.23264572154442278
2021-05-10,9739,0.09792308602986584
2021-05-11,1879,0.18021800619967848
2021-05-11,3979,0.041067782699234195
2021-05-11,6379,0.22081776065442557
2021-05-11,6420,0.3116966363013559
2021-05-11,8074,0.2461998141453058
2021-05-12,7270,1.0
2021-05-13,7270,1.0
2021-05-14,7269,0.565272001563067
2021-05-14,7270,0.43472799843693305
2021-05-17,7269,0.5699967227441556
2021-05-17,7270,0.4300032772558444
2021-05-18,7269,0.575714400924756
2021-05-18,7270,0.42428559907524394
2021-05-19,7270,1.0
2021-05-20,7270,1.0
2021-05-21,4356,0.18665219750406944
2021-05-21,9621,0.8133478024959305
2021-05-24,7270,1.0
2021-05-25,7270,1.0
2021-05-26,7270,1.0
2021-05-27,4356,0.18414605418138988
2021-05-27,9621,0.8158539458186101
2021-05-28,4356,0.18443320412215183
2021-05-28,9621,0.8155667958778482
2021-05-31,3816,0.09636302549241947
2021-05-31,4356,0.16301289320062157
2021-05-31,9621,0.740624081306959
2021-06-01,3816,0.09295916864757978
2021-06-01,4356,0.1630098659991165
2021-06-01,9621,0.7440309653533037
2021-06-02,3816,0.09139462189744757
2021-06-02,4356,0.16324756246506716
2021-06-02,9621,0.7453578156374853
2021-06-03,3816,0.090943285827726
2021-06-03,4356,0.17292180381995237
2021-06-03,9621,0.7361349103523216
2021-06-04,3816,0.0885920817581322
2021-06-04,4356,0.18642765153088778
2021-06-04,9621,0.72498026671098
2021-06-07,3816,0.08817084263623584
2021-06-07,4356,0.1949888365169933
2021-06-07,9621,0.7168403208467709
2021-06-08,3816,0.08848218542085519
2021-06-08,4356,0.19223993201649844
2021-06-08,9621,0.7192778825626464
2021-06-09,3816,0.08735100151558596
2021-06-09,4356,0.19260230205218531
2021-06-09,9621,0.7200466964322287
2021-06-10,3816,0.08849466140724066
2021-06-10,4356,0.1945023853286797
2021-06-10,9621,0.7170029532640796
2021-06-11,3816,0.0881875192762414
2021-06-11,4356,0.18953428600801892
2021-06-11,9621,0.7222781947157397
2021-06-14,3816,0.08878079072655765
2021-06-14,4356,0.19169944110950113
2021-06-14,9621,0.7195197681639413
2021-06-15,3816,0.08830076170638568
2021-06-15,4356,0.19203986195348077
2021-06-15,9621,0.7196593763401335
2021-06-16,3816,0.088182205366378
2021-06-16,4356,0.19506358123592998
2021-06-16,9621,0.716754213397692
2021-06-17,3816,0.08715031967890927
2021-06-17,4356,0.2032028397975031
2021-06-17,9621,0.7096468405235876
2021-06-18,7269,1.0
2021-06-21,7269,1.0
2021-06-22,7269,0.563502338238791
2021-06-22,7270,0.436497661761209
2021-06-23,7269,1.0
2021-06-24,7269,1.0
2021-06-25,7269,1.0
2021-06-28,3816,0.07329201125710043
2021-06-28,4356,0.1880212020235156
2021-06-28,5816,0.17129094079662976
2021-06-28,9621,0.5673958459227542
2021-06-29,3816,0.07261584812640157
2021-06-29,4356,0.19008165431295684
2021-06-29,5816,0.1730489412328603
2021-06-29,9621,0.5642535563277813
2021-06-30,3402,1.0
2021-07-01,3402,0.4169318024623046
2021-07-01,7270,0.5830681975376953
2021-07-02,3402,0.2337118947997609
2021-07-02,7269,0.4434375180764707
2021-07-02,7270,0.3228505871237684
2021-07-05,3402,1.0
2021-07-06,3402,1.0
2021-07-07,3402,1.0
2021-07-08,7270,1.0
2021-07-09,7270,1.0
2021-07-12,7269,0.5789514283510324
2021-07-12,7270,0.42104857164896764
2021-07-13,7270,1.0
2021-07-14,7270,1.0
2021-07-15,7269,0.5741997568881686
2021-07-15,7270,0.42580024311183146
2021-07-16,7269,0.5733326485015023
2021-07-16,7270,0.42666735149849766
2021-07-19,7269,0.5795176691632564
2021-07-19,7270,0.42048233083674363
2021-07-20,7269,0.57687952600395
2021-07-20,7270,0.42312047399605
2021-07-21,6501,0.6199480487605334
2021-07-21,7269,0.21951443999018244
2021-07-21,7270,0.16053751124928414
2021-07-26,6501,0.6146215203641784
2021-07-26,7269,0.2244893848447005
2021-07-26,7270,0.16088909479112115
2021-07-27,7269,0.5784615384615385
2021-07-27,7270,0.42153846153846153
2021-07-28,7269,0.581136114446823
2021-07-28,7270,0.41886388555317705
2021-07-29,7269,0.5788247611569166
2021-07-29,7270,0.4211752388430834
2021-07-30,7269,0.5712862461328719
2021-07-30,7270,0.4287137538671281
2021-08-02,6501,0.6131862571471942
2021-08-02,7269,0.22015888276071446
2021-08-02,7270,0.1666548600920913
2021-08-03,6501,0.7308513884650595
2021-08-03,7269,0.2691486115349405
2021-08-04,6501,0.7299795167937613
2021-08-04,7269,0.2700204832062387
2021-08-05,6501,0.7266300660045648
2021-08-05,7269,0.2733699339954352
2021-08-06,6501,0.7278381046396841
2021-08-06,7269,0.2721618953603159
2021-08-10,6501,1.0
2021-08-11,6501,1.0
2021-08-12,6501,1.0
2021-08-13,6501,1.0
2021-08-16,6501,1.0
2021-08-17,6501,1.0
2021-08-18,6501,1.0
2021-08-19,6501,1.0
2021-08-20,6501,1.0
2021-08-23,6501,0.7251231402980562
2021-08-23,7269,0.2748768597019438
2021-08-24,6501,0.7267205979984755
2021-08-24,7269,0.2732794020015245
2021-08-25,6501,1.0
2021-08-26,6501,1.0
2021-08-27,6501,1.0
2021-08-30,6501,1.0
2021-08-31,6501,1.0
2021-09-01,6501,1.0
2021-09-02,6345,0.1403897095245046
2021-09-02,6379,0.14504392188580548
2021-09-02,6420,0.2513370391552066
2021-09-02,8074,0.16789143840287532
2021-09-02,9412,0.29533789103160796
2021-09-03,6345,0.13944775713897586
2021-09-03,6379,0.14406884684865037
2021-09-03,6420,0.25268709574402165
2021-09-03,8074,0.1661089900333176
2021-09-03,9412,0.2976873102350345
2021-09-06,6345,0.1395959885319539
2021-09-06,6379,0.1457597110916481
2021-09-06,6420,0.25466153531871727
2021-09-06,8074,0.1652887322455439
2021-09-06,9412,0.2946940328121368
2021-09-07,6345,0.14081517818159744
2021-09-07,6379,0.14645376244165875
2021-09-07,6420,0.253995456445147
2021-09-07,8074,0.16570666753833185
2021-09-07,9412,0.29302893539326497
2021-09-08,6345,0.14039766490944275
2021-09-08,6379,0.14632973374721286
2021-09-08,6420,0.25311157489754643
2021-09-08,8074,0.16384291292652564
2021-09-08,9412,0.29631811351927234
2021-09-09,6345,0.13947889054702636
2021-09-09,6379,0.14678378114402402
2021-09-09,6420,0.2506059016065762
2021-09-09,8074,0.16252245867716972
2021-09-09,9412,0.3006089680252037
2021-09-10,6345,0.13932655596353738
2021-09-10,6379,0.14756306972835717
2021-09-10,6420,0.2511805593613562
2021-09-10,8074,0.1631204216218191
2021-09-10,9412,0.2988093933249301
2021-09-13,6345,0.1396413960984076
2021-09-13,6379,0.14638747703785515
2021-09-13,6420,0.2536530941138021
2021-09-13,8074,0.1633597421477917
2021-09-13,9412,0.2969582906021435
2021-09-14,6345,0.14018735499229235
2021-09-14,6379,0.14882349387751448
2021-09-14,6420,0.25128926814316305
2021-09-14,8074,0.16293440785396424
2021-09-14,9412,0.2967654751330659
2021-09-15,6345,0.1378198696817014
2021-09-15,6379,0.14978004652649915
2021-09-15,6420,0.25496080528329346
2021-09-15,8074,0.16364538428462752
2021-09-15,9412,0.29379389422387847
2021-09-16,6345,0.13758325190651077
2021-09-16,6379,0.15087660186214719
2021-09-16,6420,0.25576108808697506
2021-09-16,8074,0.16384424452755597
2021-09-16,9412,0.291934813616811
2021-09-17,6345,0.13497011633284714
2021-09-17,6379,0.1512749475257035
2021-09-17,6420,0.26101737877548115
2021-09-17,8074,0.1624390764523818
2021-09-17,9412,0.2902984809135864
2021-09-21,6345,0.1381971456960429
2021-09-21,6379,0.15205206008029123
2021-09-21,6420,0.2590706357799432
2021-09-21,8074,0.16378830207678907
2021-09-21,9412,0.28689185636693354
2021-09-22,6345,0.13947047268207038
2021-09-22,6379,0.15174686852098013
2021-09-22,6420,0.2577770922272177
2021-09-22,8074,0.16361722687741298
2021-09-22,9412,0.28738833969231886
2021-09-24,6501,1.0
2021-09-27,6345,0.14023278110994672
2021-09-27,6379,0.14928092042186003
2021-09-27,6420,0.25633570425204577
2021-09-27,8074,0.16237820241253986
2021-09-27,9412,0.29177239180360764
2021-09-28,6345,0.13948028386959074
2021-09-28,6379,0.14776870675702114
2021-09-28,6420,0.2614855130462622
2021-09-28,8074,0.16165314906710776
2021-09-28,9412,0.28961234726001817
2021-09-29,6345,0.1396780547625839
2021-09-29,6379,0.14988848485392975
2021-09-29,6420,0.2517704292827768
2021-09-29,8074,0.16408560949260048
2021-09-29,9412,0.29457742160810907
2021-09-30,6345,0.13903078006162936
2021-09-30,6379,0.1520375777580297
2021-09-30,6420,0.2508453841448636
2021-09-30,8074,0.16221681073782127
2021-09-30,9412,0.295869447297656
2021-10-01,6345,0.13830385470736206
2021-10-01,6379,0.15105028452678765
2021-10-01,6420,0.25302403724882616
2021-10-01,8074,0.16236655936647373
2021-10-01,9412,0.2952552641505504
2021-10-04,7269,1.0
2021-10-05,6501,0.7245939458905227
2021-10-05,7269,0.2754060541094773
2021-10-06,6501,0.7238305769980967
2021-10-06,7269,0.2761694230019032
2021-10-07,6501,0.7279173732079544
2021-10-07,7269,0.27208262679204565
2021-10-08,6501,0.7242752715868302
2021-10-08,7269,0.27572472841316975
2021-10-11,6501,0.7216165413533835
2021-10-11,7269,0.27838345864661657
2021-10-12,7269,1.0
2021-10-13,6501,1.0
2021-10-14,6501,1.0
2021-10-15,6345,0.14141544406433113
2021-10-15,6379,0.15469856804875246
2021-10-15,6420,0.23929553719860908
2021-10-15,8074,0.16054877005071738
2021-10-15,9412,0.30404168063758996
2021-10-18,6345,0.14038389160707565
2021-10-18,6379,0.15352221926434545
