date,nav
2023-11-16,2.9771419820928227
2023-11-17,2.987883563535576
2023-11-20,3.007604151240316
2023-11-21,3.0571979494107513
2023-11-22,3.0609110664803274
2023-11-24,3.0468444711106355
2023-11-27,3.0149108041393546
2023-11-28,2.9840730611280577
2023-11-29,2.9789110016891476
2023-11-30,2.987556682340743
2023-12-01,2.9698804401026933
2023-12-04,2.925953163546141
2023-12-05,2.875602132784822
2023-12-06,2.9551633045511156
2023-12-07,2.9221559095220218
2023-12-08,2.844707109138065
2023-12-11,2.8912021670306727
2023-12-12,2.8696123117361694
2023-12-13,2.8540262449782845
2023-12-14,2.8052509013465374
2023-12-15,2.9004794141697623
2023-12-18,2.894392207783167
2023-12-19,2.9206883530105783
2023-12-20,3.032855927832211
2023-12-21,2.993822548364327
2023-12-22,2.9667176152215644
2023-12-25,2.9585767562972243
2023-12-26,2.9665915895658923
2023-12-27,2.99479925063648
2023-12-28,2.9981858460635067
2023-12-29,2.989730994775451
2024-01-02,2.6645541204344756
2024-01-05,2.648618937259136
2024-01-09,2.723202300190197
2024-01-10,2.7771691237744602
2024-01-11,2.749276158775852
2024-01-12,2.7529143716017574
2024-01-15,2.7165322433427037
2024-01-16,2.6437679868245954
2024-01-17,2.610417702587129
2024-01-18,2.583737475197156
2024-01-19,2.610417702587129
2024-01-22,2.6407361428030076
2024-01-23,2.7304787258420076
2024-01-24,2.6625654197584403
2024-01-25,2.6310342419339268
2024-01-26,2.6098113337828117
2024-01-29,2.649225306063453
2024-01-30,2.609204964978494
2024-01-31,2.589801163240332
2024-02-01,2.5394725524819735
2024-02-02,2.5576636166115008
2024-02-05,2.6195132346518926
2024-02-06,2.5716100991108046
2024-02-07,2.5558445101985483
2024-02-08,2.5710037303064874
2024-02-09,2.5934393760662373
2024-02-13,2.6128431778043995
2024-02-14,2.4297197989004937
2024-02-15,2.4709528775940885
2024-02-16,2.4818675160718047
2024-02-19,2.4466981254213858
2024-02-20,2.455187288681832
2024-02-21,2.522494225961082
2024-02-22,2.489750310527933
2024-02-26,2.5146114315049535
2024-02-27,2.5315897580258455
2024-02-28,2.5364407084603857
2024-02-29,2.5297706516128926
2024-03-01,2.500664949005649
2024-03-04,2.4921757857452036
2024-03-05,2.4697401399854533
2024-03-06,2.5103668498747305
2024-03-07,2.4952076297667913
2024-03-08,2.4861120977020277
2024-03-11,2.522494225961082
2024-03-12,2.6267896603037038
2024-03-13,2.6255769226950685
2024-03-14,2.654076256497994
2024-03-15,2.691064753561366
2024-03-18,2.7225959313858787
2024-03-19,2.7523080027974403
2024-03-21,2.770499066926967
2024-03-22,2.7474570523628996
2024-03-25,2.70986218649521
2024-03-26,2.7122876617124807
2024-03-27,2.7559462156233456
2024-03-28,2.7413933643197237
2024-03-29,2.7711054357312843
2024-04-01,2.698617674536419
2024-04-02,2.6761197685014646
2024-04-03,2.6826802397247858
2024-04-04,2.717291920714366
2024-04-05,2.690004477134404
2024-04-08,2.7067470461519467
2024-04-09,2.7038286919827996
2024-04-10,2.73693203468118
2024-04-11,2.6966089259599184
2024-04-12,2.706820219808164
2024-04-15,2.6979902394064
2024-04-16,2.614173207169599
2024-04-17,2.5842389988862964
2024-04-18,2.6059906308540537
2024-04-19,2.5763712676393564
2024-04-22,2.6215060733082116
2024-04-23,2.6266424196426
2024-04-24,2.671432712231312
2024-04-25,2.6464990849508303
2024-04-26,2.7118489828726164
2024-04-30,2.7797080024413763
2024-05-01,2.7941642076564
2024-05-02,2.8012132670410543
2024-05-07,2.7941516199956946
2024-05-08,2.7722584171609737
2024-05-09,2.7899471299123655
2024-05-10,2.8314291029207417
2024-05-13,2.7145751571404997
2024-05-14,2.6805265241570884
2024-05-15,2.6923387592086137
2024-05-16,2.706083604393478
2024-05-17,2.6835939913802394
2024-05-20,2.7420708390863826
2024-05-21,2.717943222526981
2024-05-22,2.6910585867763417
2024-05-23,2.7088187453349186
2024-05-24,2.710831966977005
2024-05-27,2.7432482439326633
2024-05-28,2.775380479403811
2024-05-29,2.7583839908001924
2024-05-30,2.745158110715635
2024-05-31,2.7763954320635187
2024-06-03,2.8278221062543776
2024-06-04,2.832989651282831
2024-06-05,2.7946974799517648
2024-06-06,2.78546802147693
2024-06-07,2.7704537430022502
2024-06-10,2.7769413499700586
2024-06-11,2.7461611736900813
2024-06-12,2.752262316380648
2024-06-13,2.698021043514365
2024-06-14,2.7163943936877333
2024-06-17,2.697506242583146
2024-06-18,2.7003233123235564
2024-06-19,2.738368255666565
2024-06-20,2.7292243659025237
2024-06-21,2.7241729084260355
2024-06-24,2.7163297990752273
2024-06-25,2.7286849264490054
2024-06-26,2.783582759834459
2024-06-27,2.7619622935142685
2024-06-28,2.7683536390511927
2024-07-01,2.750650060779521
2024-07-02,2.734188959278746
2024-07-03,2.718825264544689
2024-07-04,2.701815459660555
2024-07-05,2.7303480355952314
2024-07-08,2.6886465784599345
2024-07-09,2.7171791543946116
2024-07-10,2.7160817476278933
2024-07-11,2.7490039506294437
2024-07-12,2.786315780697867
2024-07-16,2.734188959278746
2024-07-17,2.803874288965361
2024-07-18,2.7643676453635004
2024-07-19,2.7758904164140428
2024-07-22,2.8049716957320787
2024-07-23,2.789059297614663
2024-07-24,2.827468534449805
2024-07-25,2.807715212648875
2024-07-26,2.7698546791970924
2024-07-29,2.8719135085018976
2024-07-30,2.895507753986342
2024-07-31,2.9333682874381246
2024-08-01,2.8680725848183837
2024-08-02,2.7550396878463945
2024-08-05,2.58603904577177
2024-08-06,2.833504271666756
2024-08-07,2.9476345754054627
2024-08-08,2.9860438122406054
2024-08-09,2.9717775242732665
2024-08-13,2.9492806855555407
2024-08-14,3.023904345692388
2024-08-15,3.049693404710269
2024-08-16,3.0524369216270646
2024-08-19,3.0485959979435506
2024-08-20,3.142972979881328
2024-08-21,3.0255504558424655
2024-08-22,3.0968818956791573
2024-08-23,3.0639596926776074
2024-08-26,3.049693404710269
2024-08-27,3.0431089641099587
2024-08-28,3.0178686084754367
2024-08-29,3.0310374896760566
2024-08-30,3.0068945408082532
2024-09-02,2.948183278788822
2024-09-03,3.0096380577250494
2024-09-04,2.9542190160057733
2024-09-05,2.8570985171512002
2024-09-06,2.8735596186519747
2024-09-09,2.798387255131769
2024-09-10,2.827468534449805
2024-09-11,2.724312298378281
2024-09-12,2.740773399879056
2024-09-13,2.763270238596782
2024-09-17,2.7528448743129577
2024-09-18,2.754490984463035
2024-09-19,2.8093613227989525
2024-09-20,2.8850823897025175
2024-09-24,2.935014397588202
2024-09-25,2.9295273637546106
2024-09-26,2.950378092322259
2024-09-27,3.0030536171247393
2024-09-30,2.9816541851737313
2024-10-01,2.908041284425609
2024-10-02,2.871907632130882
2024-10-03,2.950631117622432
2024-10-04,2.948623229675278
2024-10-07,2.9852126887606465
2024-10-08,2.9348707805353076
2024-10-09,2.925939260030413
2024-10-10,2.972381841011485
2024-10-11,2.941922506608095
2024-10-15,2.9336331107339078
2024-10-16,2.920755683524729
2024-10-17,2.9606139900886603
2024-10-18,2.9483437529151777
2024-10-21,2.9625403639807857
2024-10-22,2.9587458405215563
2024-10-23,2.997226738904038
2024-10-24,2.978616769478501
2024-10-25,2.9701410557642474
2024-10-28,3.054597083472155
2024-10-29,3.0751101370598084
2024-10-30,3.088127302649037
2024-10-31,3.0919684055682826
2024-11-01,2.838763350554617
2024-11-05,2.9197991475389085
2024-11-06,2.8387284159596042
2024-11-07,2.8868628164772394
2024-11-08,2.837314416127663
2024-11-11,2.7519850235444423
2024-11-12,2.8225821412718637
2024-11-13,2.794912557826386
2024-11-14,2.831220883096176
2024-11-15,2.8700161928337695
2024-11-18,2.871556629125278
2024-11-19,2.922459147926296
2024-11-20,2.8868511716122356
2024-11-21,2.863839488691774
2024-11-22,2.880732691795261
2024-11-25,2.939315759379291
2024-11-26,2.962513760139819
2024-11-27,2.883440928698144
2024-11-28,2.908121141425159
2024-11-29,2.851171669052671
2024-12-02,2.9125344997850884
2024-12-03,2.9486914418098236
2024-12-04,2.8887758884488814
2024-12-05,2.9030190789745056
2024-12-06,2.9375174790022123
2024-12-09,2.9523562146985283
2024-12-10,2.970533667063431
2024-12-11,2.9671600157998315
2024-12-12,2.9847419229940426
2024-12-13,3.0087450764953374
2024-12-16,3.031054753404591
2024-12-17,3.00045568062115
2024-12-18,3.0427311024628603
2024-12-19,3.009470372236554
2024-12-20,3.0287108214277945
2024-12-23,3.070062984823217
2024-12-24,3.1202651546685063
2024-12-25,3.1235340021470686
2024-12-26,3.183449555508011
2024-12-27,3.2235524042370303
2024-12-30,3.222921924471326
2024-12-31,2.9290334345339124
2025-01-07,3.1578404043464126
2025-01-08,3.0819748415847847
2025-01-09,3.0269850377038736
2025-01-10,3.048369961435339
2025-01-14,2.9765777174797043
2025-01-15,2.895620506210585
2025-01-16,2.947046156136252
2025-01-17,2.9383903536735163
2025-01-20,3.0254575431516257
2025-01-21,3.012219257032147
2025-01-22,3.0157834109873916
2025-01-23,3.0096734327784014
2025-01-24,3.0305491916591176
2025-01-27,3.0804473470325373
2025-01-28,3.113543062331234
2025-01-29,3.051424950539834
2025-01-30,3.0152742461366424
2025-01-31,2.99796264121117
2025-02-03,2.8823822200911065
2025-02-04,2.88034556068811
2025-02-05,2.870162263673126
2025-02-06,2.8884921983000966
2025-02-07,2.884418879494103
2025-02-10,2.8920563522553406
2025-02-12,2.9007121547180765
2025-02-13,2.900202989867328
2025-02-14,2.7637468098665474
2025-02-17,2.710793665388633
2025-02-18,2.772911777180033
2025-02-19,2.8039708330757325
2025-02-20,2.7866592281502607
2025-02-21,2.8599789666581428
2025-02-25,2.869653098822377
2025-02-26,2.8263740865086966
2025-02-27,2.8431765265834197
2025-02-28,2.7494901940455705
2025-03-03,2.787677557851759
2025-03-04,2.8060074924787295
2025-03-05,2.816699954344462
2025-03-06,2.8039708330757325
2025-03-07,2.8004066791204885
2025-03-10,2.991343498151431
2025-03-11,2.9531561343452424
2025-03-12,2.926679562106285
2025-03-13,2.8818730552403573
2025-03-14,2.864561450314885
2025-03-17,2.883909714643354
2025-03-18,2.9022396492703244
2025-03-19,2.8767814067328654
2025-03-21,2.8543781532999013
2025-03-24,2.8105899761354722
2025-03-25,2.909877122031562
2025-03-26,2.9383903536735163
2025-03-27,2.9760685526289556
2025-03-28,2.8630339557626376
2025-03-31,2.7021378629258965
2025-04-01,2.6338341622960555
2025-04-02,2.6247973014771984
2025-04-03,2.615760440658341
2025-04-04,2.6247973014771984
2025-04-07,2.455561544324052
2025-04-08,2.4358447570829087
2025-04-09,2.4284509618674797
2025-04-10,2.5270348980731963
2025-04-11,2.4572046099274805
2025-04-14,2.5040319796251955
2025-04-15,2.4892443891943383
2025-04-16,2.5097827092371956
2025-04-17,2.505675045228624
2025-04-18,2.519641102857767
2025-04-21,2.508139643633767
2025-04-22,2.5533239477280536
2025-04-23,2.5878283254000545
2025-04-24,2.5738622677709113
2025-04-25,2.5796129973829114
2025-04-28,2.6017943830291976
2025-04-30,2.6050805142360547
2025-05-01,2.3660144689371925
2025-05-02,2.3545130097131923
2025-05-07,2.4029834450143364
2025-05-08,2.4580261427291945
2025-05-09,2.459669208332623
2025-05-12,2.4613122739360516
2025-05-13,2.4572046099274805
2025-05-14,2.4087341746263364
2025-05-15,2.401340379410908
2025-05-16,2.3980542482040503
2025-05-19,2.4111987730314794
2025-05-20,2.36930060014405
2025-05-21,2.347940747299478
2025-05-22,2.356156075316621
2025-05-23,2.398875781005765
2025-05-26,2.4194141010486225
2025-05-27,2.421057166652051
2025-05-28,2.4029834450143364
2025-05-29,2.421057166652051
2025-05-30,2.4366662898846227
2025-06-02,2.4309155602726227
2025-06-03,2.4218786994537655
2025-06-04,2.4194141010486225
2025-06-05,2.4120203058331935
2025-06-06,2.4087341746263364
2025-06-09,2.406269576221194
2025-06-10,2.4202356338503366
2025-06-11,2.453096945918909
2025-06-12,2.452275413117195
2025-06-13,2.4358447570829087
2025-06-16,2.441595486694909
2025-06-17,2.4342016914794797
2025-06-18,2.464598405142909
2025-06-19,2.4572046099274805
2025-06-20,2.4218786994537655
2025-06-23,2.3586206737217643
2025-06-24,2.3873743217817647
2025-06-25,2.3791589937646216
2025-06-26,2.4005188466091933
2025-06-27,2.4120203058331935
2025-06-30,2.412841838634908
2025-07-01,2.369885530388551
2025-07-02,2.3496257027203207
2025-07-03,2.388409571994149
2025-07-04,2.404780119472135
2025-07-07,2.281893762179047
2025-07-08,2.31288639494549
2025-07-09,2.3643133459341192
2025-07-10,2.332879636330639
2025-07-11,2.3652240208937134
2025-07-14,2.3471325407708483
2025-07-15,2.362027550405835
2025-07-16,2.3560661791719424
2025-07-17,2.3619524853853195
2025-07-18,2.343354370500075
2025-07-22,2.3521578847913522
2025-07-23,2.6332724095524784
2025-07-24,2.6864234622177112
2025-07-25,2.5694287574605807
2025-07-28,2.607122114898278
2025-07-29,2.5630791911880957
2025-07-30,2.5290297191387636
2025-07-31,2.5138174187131073
2025-08-01,2.5137370073700116
2025-08-04,2.4787863674562582
2025-08-05,2.479236951388469
2025-08-06,2.486580772995368
2025-08-07,2.517704521612495
2025-08-08,2.5203434590212854
2025-08-12,2.5230586470005782
2025-08-13,2.5168423738696335
2025-08-14,2.4165016397730605
2025-08-15,2.4427450218972533
2025-08-18,2.4001532755171446
2025-08-19,2.4006969469193478
2025-08-20,2.3709936770559192
2025-08-21,2.341460736973855
2025-08-22,2.3495904557531126
2025-08-25,2.3878243155612893
2025-08-26,2.3527900952727157
2025-08-27,2.3585367702811038
2025-08-28,2.3644484287482754
2025-08-29,2.3573933766465274
2025-09-01,2.340833485196832
2025-09-02,2.3588011792733288
2025-09-03,2.3377893220408392
2025-09-04,2.342433800827067
2025-09-05,2.3831935046428265
2025-09-08,2.3811002221179765
2025-09-09,2.389577930264279
2025-09-10,2.3723464205934195
2025-09-11,2.3865983332927607
2025-09-12,2.396486021356721
2025-09-16,2.408100980129009
2025-09-17,2.4098652874771602
2025-09-18,2.4109611456358717
2025-09-19,2.3650332975628947
2025-09-22,2.3814820790931206
2025-09-24,2.352316142568447
2025-09-25,2.3820849703572176
2025-09-26,2.404168325235492
2025-09-29,2.3472115727548353
2025-09-30,2.385479300171111
2025-10-01,2.318903770494136
2025-10-02,2.298629800856073
2025-10-03,2.307396922861722
2025-10-06,2.4663010092141087
2025-10-07,2.4876708691028773
2025-10-08,2.551780448769185
2025-10-09,2.5315064791311217
2025-10-10,2.4383558078211025
2025-10-14,2.4295886858154536
2025-10-15,2.491506484980349
2025-10-16,2.5550681195213034
2025-10-17,2.5419174365128305
2025-10-20,2.5682188025297767
2025-10-21,2.5315064791311217
2025-10-22,2.6147941381847866
2025-10-23,2.648766735956676
2025-10-24,2.69424618136098
2025-10-27,2.774246169662526
2025-10-28,2.7161639863751024
2025-10-29,2.6975338521130983
2025-10-30,2.7342461755117533
2025-10-31,2.7265749437568103
2025-11-04,2.7298626145089284
2025-11-05,2.7917804136738242
2025-11-06,2.845479035958424
2025-11-07,2.8153420540640055
2025-11-10,2.850958487211954
2025-11-11,3.1035611899997133
2025-11-12,2.974794085541745
2025-11-13,3.0783557142334725
2025-11-14,3.071232427603883
2025-11-17,3.053698183592585
2025-11-18,2.9994516161826326
2025-11-19,3.013698189441812
2025-11-20,3.074520098356001
2025-11-21,3.1358899523955435
2025-11-25,3.0893146167405336
2025-11-26,3.145205019526546
2025-11-27,3.1610954281617842
2025-11-28,3.1890406295547904
2025-12-01,3.1342461170194844
2025-12-02,3.121643379136364
2025-12-03,3.1139721473814213
2025-12-04,3.1342461170194844
2025-12-05,3.072876262979942
2025-12-08,3.1413694036490742
2025-12-09,3.130410501142013
2025-12-10,3.1561639220336066
2025-12-11,3.1490406354040172
2025-12-12,3.2076707638167936
2025-12-15,3.2158899406970898
2025-12-16,3.159999537911078
2025-12-17,3.1972598064350857
2025-12-18,3.170410495292786
2025-12-19,3.2827392459901628
2025-12-22,3.227944733454857
2025-12-23,3.2361639103351534
2025-12-24,3.2087666540675
2025-12-25,3.205478983315382
2025-12-26,3.1939721356829676
2025-12-29,3.204383093064676
2025-12-30,3.1972598064350857
2025-12-31,2.349040752388554
2026-01-06,3.295635561963228
2026-01-07,3.3211403563036477
2026-01-08,3.3357501407057524
2026-01-09,3.3714304333824474
2026-01-13,3.434091743358752
2026-01-14,3.5318707938024265
2026-01-15,3.5602821413873924
2026-01-16,3.6186593637017297
2026-01-19,3.6218456587876897
2026-01-20,3.548524961220965
2026-01-21,3.5703758949242705
2026-01-22,3.5913118735471876
2026-01-23,3.621242580240409
2026-01-26,3.58328395917139
2026-01-27,3.5962122407542543
2026-01-28,3.5455867947677766
2026-01-29,3.5857612069790004
2026-01-30,3.6447269961222615
2026-02-02,3.630104331529225
2026-02-03,3.7881205142775576
2026-02-04,3.899023075386615
2026-02-05,3.8758080562147437
2026-02-06,3.9017307163857313
2026-02-09,3.9816513989921654
2026-02-10,4.217906378124689
2026-02-12,4.271405663906947
2026-02-13,4.062546848720035
2026-02-16,4.031225953013144
2026-02-17,4.017814298003378
2026-02-18,3.999311917239531
2026-02-19,4.058553563283602
2026-02-20,4.09060341937606
2026-02-24,4.124521704237284
2026-02-25,4.124324110466169
2026-02-26,4.152106865092322
2026-02-27,4.280227602469497
2026-03-02,4.304373962618146
2026-03-03,4.136805631196706
2026-03-04,3.8866033251098635
2026-03-05,3.999679078072015
2026-03-06,3.9548113427112477
2026-03-09,3.7136820627331923
2026-03-10,3.835324564817106
2026-03-11,3.854191974961991
2026-03-12,3.254786276338341
